taxon_code,gbif_accepted_taxon_id,gbif_accepted_scientific_name,habit
Cayaponia,2874613,Cayaponia,
Cecropia,2984472,Cecropia,
Cedrela,3190510,Cedrela,
Ceiba,3152218,Ceiba,
Celastraceae,6715,Celastraceae,
Celtis,2984479,Celtis,
Cenostigma,2947114,Cenostigma,
Centrolobium,2945568,Centrolobium,
Centropogon,7815589,Centropogon,
Centrosema,2964887,Centrosema,
Cespedesia,7326758,Cespedesia,
Cestrum,2928784,Cestrum,
Chamaedorea,2734376,Chamaedorea,
Chamguava,3186024,Chamguava,
Cheiloclinium,7265392,Cheiloclinium,
Chimarrhis,2918950,Chimarrhis,
Chiococca,2907380,Chiococca,
Chionanthus,7906922,Chionanthus,
Chione,2908033,Chione,
Chloranthaceae,6679,Chloranthaceae,
Chloroleucon,2943030,Chloroleucon,
Chloropetalum,10252941,Chloropetalum,
Chomelia,2903121,Chomelia,
Chondrodendron,3033957,Chondrodendron,
Christianella,3231253,Christianella,
Chromolucuma,2883684,Chromolucuma,
Chrysobalanaceae,9111,Chrysobalanaceae,
Chrysobalanus,8241761,Chrysobalanus,
Chrysochlamys,3231115,Chrysochlamys,
Chrysophyllum,2885576,Chrysophyllum,
Cinnamomum,3033980,Cinnamomum,
Cionosicys,7317956,Cionosicys,
Cissampelos,3033936,Cissampelos,
Cissus,3039160,Cissus,
Citharexylum,7853269,Citharexylum,
Citronella,7314391,Citronella,
Citrullus,8257011,Citrullus,
Citrus,3190155,Citrus,
Clappertonia,3152037,Clappertonia,
Clarisia,3234568,Clarisia,
Clavija,7313189,Clavija,
Cleidion,3073726,Cleidion,
Clematis,3033512,Clematis,
Cleomaceae,3845332,Cleomaceae,
Cleome,3041500,Cleome,
Clethra,2888321,Clethra,
Clethraceae,6707,Clethraceae,
Cleyera,3189626,Cleyera,
Clitoria,2946499,Clitoria,
Clusia,3189424,Clusia,
Clusiaceae,6646,Clusiaceae,
Cnestidium,3686857,Cnestidium,
Cnestis,7326563,Cnestis,
Cnidoscolus,3073435,Cnidoscolus,
Coccoloba,2888822,Coccoloba,
Cochliasanthus,3975532,Cochliasanthus,
Cochlospermaceae,3702383,Cochlospermaceae,
Cochlospermum,2874864,Cochlospermum,
Cocos,2735116,Cocos,
Codiaeum,3071464,Codiaeum,
Coffea,2895315,Coffea,
Cojoba,2981327,Cojoba,
Colpothrinax,10715803,Colpothrinax,
Colubrina,3039524,Colubrina,
Comarostaphylis,2882662,Comarostaphylis,
Combretaceae,2431,Combretaceae,
Combretum,2986357,Combretum,
Compsoneura,3231414,Compsoneura,
Conceveiba,3074933,Conceveiba,
Conchocarpus,7268964,Conchocarpus,
Condaminea,2908490,Condaminea,
Connaraceae,6669,Connaraceae,
Connarus,3032531,Connarus,
Conocarpus,3189384,Conocarpus,
Convolvulaceae,2389,Convolvulaceae,
Copaifera,2978115,Copaifera,
Cordiaceae,4930453,Cordiaceae,
Cordiera,2903362,Cordiera,
Cornaceae,6713,Cornaceae,
Cornus,3082226,Cornus,
Cornutia,2925661,Cornutia,
Corymbia,3180424,Corymbia,
Corypha,2733599,Corypha,
Cosmibuena,2892977,Cosmibuena,
Couepia,2984768,Couepia,
Coulaceae,4928321,Coulaceae,
Couma,7316606,Couma,
Couratari,3083098,Couratari,
Couroupita,3082553,Couroupita,
Coussarea,2904739,Coussarea,
Coutarea,2893702,Coutarea,
Crateva,3054261,Crateva,
Cremastosperma,3154020,Cremastosperma,
Crescentia,3172552,Crescentia,
Critonia,3088655,Critonia,
Crossopetalum,3169149,Crossopetalum,
Croton,3057454,Croton,
Crudia,2974579,Crudia,
Cryosophila,2731923,Cryosophila,
Cryptocarya,3011993,Cryptocarya,
Cryptostegia,3170470,Cryptostegia,
Cuatresia,7299697,Cuatresia,
Cucumis,2874568,Cucumis,
Cucurbita,2874506,Cucurbita,
Cucurbitaceae,6634,Cucurbitaceae,
Cuervea,7265630,Cuervea,
Cunoniaceae,2405,Cunoniaceae,
Cupania,3189959,Cupania,
Curarea,7268729,Curarea,
Curatella,7304062,Curatella,
Cuscuta,2927479,Cuscuta,
Cuspidaria,3233545,Cuspidaria,
Cyathea,2650273,Cyathea,
Cyatheaceae,6624,Cyatheaceae,
Cybianthus,3169407,Cybianthus,
Cyclanthera,2874528,Cyclanthera,
Cymbopetalum,3157828,Cymbopetalum,
Cymbosema,7580269,Cymbosema,
Cynanchum,3170354,Cynanchum,
Cynometra,2966806,Cynometra,
Cynophalla,6370797,Cynophalla,
Cyrilla,2883102,Cyrilla,
Cyrillaceae,6706,Cyrillaceae,
Cyrtostachys,2735417,Cyrtostachys,
Dahlstedtia,2960229,Dahlstedtia,
Dalbergia,2968358,Dalbergia,
Dalechampia,3055556,Dalechampia,
Damburneya,7304488,Damburneya,
Daphnopsis,3188467,Daphnopsis,
Davilla,3234608,Davilla,
Delonix,2956165,Delonix,
Dendrobangia,7314371,Dendrobangia,
Dendropanax,3034954,Dendropanax,
Deppea,2904961,Deppea,
Desmoncus,2738753,Desmoncus,
Desmopsis,3158103,Desmopsis,
Dialium,2970932,Dialium,
Dichapetalaceae,3231311,Dichapetalaceae,
Dichapetalum,7309866,Dichapetalum,
Dicraspidia,3152033,Dicraspidia,
Dictyocaryum,2731987,Dictyocaryum,
Didonica,7328716,Didonica,
Didymopanax,6419087,Didymopanax,
Dilkea,7313332,Dilkea,
Dillenia,3083492,Dillenia,
Dilleniaceae,2511,Dilleniaceae,
Dilodendron,7265074,Dilodendron,
Dioclea,2974376,Dioclea,
Dioscorea,2754367,Dioscorea,
Dioscoreaceae,7694,Dioscoreaceae,
Diospyros,3030169,Diospyros,
Dipentodontaceae,4160293,Dipentodontaceae,
Diphysa,2965025,Diphysa,
Diplopterys,7284911,Diplopterys,
Diplotropis,2960676,Diplotropis,
Dipteryx,2947121,Dipteryx,
Disciphania,7268753,Disciphania,
Discophora,3234385,Discophora,
Disterigma,7718378,Disterigma,
Distimake,7324349,Distimake,
Ditrichanthus,9443652,Ditrichanthus,
Dodonaea,3190017,Dodonaea,
Dolichandra,6401165,Dolichandra,
Doliocarpus,3083497,Doliocarpus,
Drimys,3153974,Drimys,
Drymonia,3233484,Drymonia,
Duguetia,3157467,Duguetia,
Dussia,2968226,Dussia,
Dypsis,2735778,Dypsis,
Dystovomita,7329965,Dystovomita,
Ebenaceae,6709,Ebenaceae,
Ecclinusa,2887353,Ecclinusa,
Echites,3169766,Echites,
Ehretia,2911338,Ehretia,
Ehretiaceae,4923856,Ehretiaceae,
Elachyptera,3231377,Elachyptera,
Elaeagia,2918905,Elaeagia,
Elaeis,2731881,Elaeis,
Elaeocarpaceae,2435,Elaeocarpaceae,
Elaeodendron,7102792,Elaeodendron,
Elaeoluma,2886342,Elaeoluma,
Elvasia,7326782,Elvasia,
Endlicheria,7304104,Endlicheria,
Entada,2976182,Entada,
Enterolobium,2961142,Enterolobium,
Erblichia,7303760,Erblichia,
Eremosis,3141099,Eremosis,
Ericaceae,2505,Ericaceae,
Eriobotrya,3032335,Rhaphiolepis,
Erisma,3231629,Erisma,
Erythrina,2945830,Erythrina,
Erythropalaceae,4924615,Erythropalaceae,
Erythrophleum,7587179,Erythrophleum,
Erythroxylaceae,6686,Erythroxylaceae,
Escallonia,2986228,Escallonia,
Escalloniaceae,3234486,Escalloniaceae,
Eschweilera,3083183,Eschweilera,
Esenbeckia,3190391,Esenbeckia,
Eucalyptus,7493935,Eucalyptus,
Eumachia,2896907,Eumachia,
Euphorbia,11397237,Euphorbia,
Euphorbiaceae,4691,Euphorbiaceae,
Euterpe,7906352,Euterpe,
Fabaceae,5386,Fabaceae,
Fabaceae-Caesalpiniodeae,5386,Fabaceae,
Fabaceae-Mimosoideae,5386,Fabaceae,
Fabaceae-Papilionoideae,5386,Fabaceae,
Fagaceae,4689,Fagaceae,
Fairchildia,2953999,Fairchildia,
Faramea,2897889,Faramea,
Ferdinandusa,2907987,Ferdinandusa,
Fernandoa,7298663,Fernandoa,
Fevillea,2874554,Fevillea,
Ficus,2984588,Ficus,
Filicium,8172928,Filicium,
Fischeria,3230932,Fischeria,
Fissicalyx,2943739,Fissicalyx,
Flacourtia,2874157,Flacourtia,
Flemingia,2975927,Flemingia,
Forchhammeria,3054278,Forchhammeria,
Forestiera,3172377,Forestiera,
Forsteronia,8171331,Forsteronia,
Frangula,3039453,Frangula,
Frantzia,7317772,Frantzia,
Freylinia,7332497,Freylinia,
Freziera,7313766,Freziera,
Fridericia,3233562,Fridericia,
Fuchsia,5938221,Fuchsia,
Funastrum,3170214,Funastrum,
Fusispermum,7296394,Fusispermum,
Galactia,2983979,Galactia,
Galipea,3190389,Galipea,
Galphimia,3191269,Galphimia,
Garcia,3071457,Garcia,
Garcinia,3189556,Garcinia,
Garrya,3033006,Garrya,
Garryaceae,8805,Garryaceae,
Gaultheria,2882751,Gaultheria,
Geissanthus,7330862,Geissanthus,
Genipa,2895591,Genipa,
Gentianaceae,2503,Gentianaceae,
Gentlea,7330844,Gentlea,
Geonoma,2734029,Geonoma,
Gesneriaceae,6654,Gesneriaceae,
Gitara,3062858,Gitara,
Glicophyllum,11142520,Glicophyllum,
Gliricidia,2953982,Gliricidia,
Gloeospermum,7296352,Gloeospermum,
Gmelina,2925650,Gmelina,
Gnetaceae,6755,Gnetaceae,
Gnetum,2653091,Gnetum,
Godmania,3233552,Godmania,
Goethalsia,3233986,Goethalsia,
Gongrostylus,3117225,Gongrostylus,
Gonocalyx,10848545,Gonocalyx,
Gonolobus,3170204,Gonolobus,
Gonzalagunia,2896440,Gonzalagunia,
Gordonia,3189631,Gordonia,
Gossypium,3152652,Gossypium,
Gouania,3039434,Gouania,
Goupia,7340133,Goupia,
Goupiaceae,3760957,Goupiaceae,
Graffenrieda,7398997,Graffenrieda,
Grias,3082326,Grias,
Guapira,3086054,Guapira,
Guarea,3190499,Guarea,
Guatteria,3155604,Guatteria,
Guazuma,3152194,Guazuma,
Guettarda,2894616,Guettarda,
Guilandina,6376699,Guilandina,
Gurania,7317515,Gurania,
Gustavia,3082580,Gustavia,
Gyminda,3169174,Gyminda,
Gymnanthes,3061140,Gymnanthes,
Gyranthera,7296137,Gyranthera,
Gyrocarpus,7326412,Gyrocarpus,
Hamelia,2902033,Hamelia,
Hampea,7279598,Hampea,
Hanburia,3232077,Hanburia,
Handroanthus,6401269,Handroanthus,
Hasseltia,3231177,Hasseltia,
Hawkesiophyton,7300142,Hawkesiophyton,
Hedyosmum,3086513,Hedyosmum,
Heisteria,3232590,Heisteria,
Helicostylis,7262603,Helicostylis,
Helicteres,3152154,Helicteres,
Heliocarpus,3152062,Heliocarpus,
Heliotropiaceae,4930387,Heliotropiaceae,
Heliotropium,2925766,Heliotropium,
Henriettea,3188527,Henriettea,
Heptapleurum,7314503,Heptapleurum,
Hernandia,3034103,Hernandia,
Hernandiaceae,2495,Hernandiaceae,
Herrania,7322892,Herrania,
Heterocondylus,3115617,Heterocondylus,
Heteropsis,2867803,Heteropsis,
Heteropterys,3191290,Heteropterys,
Hevea,3071157,Hevea,
Hibiscus,3152542,Hibiscus,
Hidalgoa,5386393,Hidalgoa,
Hieronyma,7570851,Hieronyma,
Hillia,2916438,Hillia,
Himatanthus,7317357,Himatanthus,
Hippocratea,3169011,Hippocratea,
Hippomane,3063704,Hippomane,
Hippotis,2901965,Hippotis,
Hiraea,3191288,Hiraea,
Hirtella,2944960,Hirtella,
Homalium,2874142,Homalium,
Homalolepis,7329598,Homalolepis,
Hortia,3232932,Hortia,
Hoya,3170437,Hoya,
Humiriaceae,3231239,Humiriaceae,
Humiriastrum,7320138,Humiriastrum,
Hura,3071143,Hura,
Hybanthus,2874225,Hybanthus,
Hydrochorea,2977474,Hydrochorea,
Hylenaea,7265702,Hylenaea,
Hymenaea,2950720,Hymenaea,
Hymenandra,7331115,Hymenandra,
Hymenolobium,7783451,Hymenolobium,
Hymenopus,9714684,Hymenopus,
Hyospathe,2736704,Hyospathe,
Hyperbaena,8080696,Hyperbaena,
Hypericaceae,4900406,Hypericaceae,
Ibatia,7312697,Ibatia,
Icacinaceae,2513,Icacinaceae,
Ilex,10792217,Ilex,
Inga,2965936,Inga,
Iochroma,6402978,Iochroma,
Ipomoea,2928509,Ipomoea,
Iriartea,2739058,Iriartea,
Iryanthera,3743006,Iryanthera,
Isertia,2903511,Isertia,
Isotrema,7313702,Isotrema,
Ixora,2905224,Ixora,
Jacaranda,3172498,Jacaranda,
Jacaratia,7269679,Jacaratia,
Jacquemontia,2928487,Jacquemontia,
Jatropha,3072692,Jatropha,
Joosia,2901093,Joosia,
Jubelina,7285074,Jubelina,
Juglandaceae,2499,Juglandaceae,
Jungia,8400001,Jungia,
Jupunba,7266089,Jupunba,
Justicia,2904597,Justicia,
Karwinskia,3039522,Karwinskia,
Khaya,3190507,Khaya,
Kigelia,3172560,Kigelia,
Klarobelia,3157872,Klarobelia,
Kleinhovia,3152101,Kleinhovia,
Koanophyllon,3144909,Koanophyllon,
Lacistema,3075381,Lacistema,
Lacistemataceae,7524,Lacistemataceae,
Lacmellea,7316922,Lacmellea,
Lacunaria,3231148,Lacunaria,
Ladenbergia,2908647,Ladenbergia,
Laetia,8901623,Laetia,
Lafoensia,7286250,Lafoensia,
Lagenaria,2874671,Lagenaria,
Lagerstroemia,3188723,Lagerstroemia,
Laguncularia,3189381,Laguncularia,
Lamiaceae,2497,Lamiaceae,
Lauraceae,6688,Lauraceae,
Laxoplumeria,7316641,Laxoplumeria,
Lecointea,2965103,Lecointea,
Lecythidaceae,3990,Lecythidaceae,
Lecythis,3082348,Lecythis,
Lennea,3230467,Lennea,
Leonia,3231302,Leonia,
Lepidobotryaceae,3990272,Lepidobotryaceae,
Leptobalanus,9798427,Leptobalanus,
Leptolobium,5348610,Leptolobium,
Leptospron,7942633,Leptospron,
Leretia,3596539,Leretia,
Leucaena,2970337,Leucaena,
Leuenbergeria,8400827,Leuenbergeria,
Libidibia,6376506,Libidibia,
Licania,2985250,Licania,
Licaria,3033969,Licaria,
Licuala,7830622,Licuala,
Linaceae,2493,Linaceae,
Lindackeria,7274185,Lindackeria,
Lisianthius,3169882,Lisianthius,
Lisianthus,7270152,Lisianthus,
Litchi,3190001,Litchi,
Livistona,2733389,Livistona,
Loganiaceae,2502,Loganiaceae,
Lonchocarpus,2968975,Lonchocarpus,
Lozania,3075434,Lozania,
Luehea,3152076,Luehea,
Luffa,2874598,Luffa,
Lunania,2874167,Lunania,
Lundia,3233547,Lundia,
Lycianthes,2928971,Lycianthes,
Lycoseris,3093124,Lycoseris,
Lythraceae,6684,Lythraceae,
Mabea,3071743,Mabea,
Machaerium,2959589,Machaerium,
Machaonia,2907877,Machaonia,
Maclura,2984579,Maclura,
Macoubea,7317310,Macoubea,
Macrocnemum,2895624,Macrocnemum,
Macrohasseltia,7311101,Macrohasseltia,
Macrolobium,7743878,Macrolobium,
Macropharynx,3230967,Macropharynx,
Macropsychanthus,2974520,Macropsychanthus,
Macroptilium,2945015,Macroptilium,
Macroscepis,7312421,Macroscepis,
Magnolia,2888195,Magnolia,
Magnoliaceae,4690,Magnoliaceae,
Malmea,3154830,Malmea,
Malouetia,7317134,Malouetia,
Malpighia,3191274,Malpighia,
Malpighiaceae,6676,Malpighiaceae,
Malvaceae,6685,Malvaceae,
Malvaviscus,3152774,Malvaviscus,
Mammea,3189420,Mammea,
Mandevilla,3169658,Mandevilla,
Mangifera,3075453,Mangifera,
Manicaria,2735043,Manicaria,
Manihot,3060685,Manihot,
Manilkara,2885024,Manilkara,
Mansoa,3172602,Mansoa,
Mappia,3169093,Mappia,
Maprounea,3054655,Maprounea,
Maquira,7262473,Maquira,
Maranthes,2984709,Maranthes,
Marcgravia,3189414,Marcgravia,
Marcgraviaceae,6643,Marcgraviaceae,
Marcgraviastrum,7275888,Marcgraviastrum,
Margaritaria,8016408,Margaritaria,
Marila,3189554,Marila,
Maripa,3234444,Maripa,
Martinella,3172519,Martinella,
Mascagnia,7284941,Mascagnia,
Mascarenhasia,7316577,Mascarenhasia,
Matayba,3190011,Matayba,
Matelea,3170475,Matelea,
Matisia,7296118,Matisia,
Mauria,3233141,Mauria,
Mayna,7274118,Mayna,
Maytenus,3169095,Maytenus,
Melanopsidium,2906340,Melanopsidium,
Melastomataceae,6683,Melastomataceae,
Melia,3190496,Melia,
Meliaceae,2397,Meliaceae,
Melicoccus,3189989,Melicoccus,
Meliosma,3033959,Meliosma,
Melothria,2874549,Melothria,
Mendoncia,7263432,Mendoncia,
Menispermaceae,2411,Menispermaceae,
Meriania,3231526,Meriania,
Merremia,2928639,Merremia,
Mesechites,7317256,Mesechites,
Mespilodaphne,7304101,Mespilodaphne,
Metastelma,6416392,Metastelma,
Metteniusa,7314358,Metteniusa,
Metteniusaceae,4898632,Metteniusaceae,
Mezia,7378940,Mezia,
Miconia,3188558,Miconia,
Microdesmia,9705633,Microdesmia,
Micropholis,2887381,Micropholis,
Mikania,7722389,Mikania,
Mimosa,2969235,Mimosa,
Mimusops,2883690,Mimusops,
Minquartia,7326522,Minquartia,
Mollinedia,3034105,Mollinedia,
Momordica,2874578,Momordica,
Monimiaceae,2494,Monimiaceae,
Monoon,3158076,Monoon,
Monteverdia,7265474,Monteverdia,
Moquilea,7335164,Moquilea,
Mora,2960422,Mora,
Moraceae,6640,Moraceae,
Morella,7780807,Morella,
Morinda,2915429,Morinda,
Moringa,3054180,Moringa,
Moringaceae,6753,Moringaceae,
Mortoniodendron,7311009,Mortoniodendron,
Morus,2984545,Morus,
Mosannona,3158155,Mosannona,
Mosquitoxylum,7321669,Mosquitoxylum,
Mouriri,3188623,Mouriri,
Mucuna,2951351,Mucuna,
Muehlenbeckia,2888858,Muehlenbeckia,
Muellera,7275091,Muellera,
Munnozia,3099326,Munnozia,
Muntingia,3152035,Muntingia,
Muntingiaceae,2230,Muntingiaceae,
Murraya,3190383,Murraya,
Myrcia,3173889,Myrcia,
Myrcianthes,3188150,Myrcianthes,
Myrciaria,3186407,Myrciaria,
Myrica,5938218,Myrica,
Myricaceae,2432,Myricaceae,
Myriocarpa,3234510,Myriocarpa,
Myriopus,7131644,Myriopus,
Myristica,3152840,Myristica,
Myristicaceae,2439,Myristicaceae,
Myrospermum,2976680,Myrospermum,
Myroxylon,7362006,Myroxylon,
Myrsine,3169412,Myrsine,
Myrtaceae,5014,Myrtaceae,
Naucleopsis,7262533,Naucleopsis,
Neltuma,2970763,Prosopis,
Neocapparis,10659687,Neocapparis,
Neocarya,2984760,Neocarya,
Neosprucea,7274195,Neosprucea,
Nephelium,3189978,Nephelium,
Nerium,3169755,Nerium,
Neurolaena,3096766,Neurolaena,
Neustanthus,2947396,Neustanthus,
Niedenzuella,7285711,Niedenzuella,
Nyctaginaceae,6718,Nyctaginaceae,
Nypa,2738421,Nypa,
Nyssa,3082211,Nyssa,
Nyssaceae,6712,Nyssaceae,
Ochnaceae,6642,Ochnaceae,
Ochoterenaea,7321599,Ochoterenaea,
Ochroma,3152238,Ochroma,
Ocotea,3034076,Ocotea,
Odonellia,7323939,Odonellia,
Odontadenia,7316739,Odontadenia,
Odontocarya,7268633,Odontocarya,
Oenocarpus,2735438,Oenocarpus,
Olacaceae,6662,Olacaceae,
Oleaceae,6652,Oleaceae,
Olmedia,3766294,Olmedia,
Omphalea,3062195,Omphalea,
Onagraceae,2430,Onagraceae,
Operculina,9469847,Operculina,
Opiliaceae,3232649,Opiliaceae,
Oreomunnea,7148650,Oreomunnea,
Oreopanax,3036520,Oreopanax,
Ormosia,2960439,Ormosia,
Orthomene,7268748,Orthomene,
Orthosia,3231057,Orthosia,
Osteophloeum,3742996,Osteophloeum,
Otoba,7333703,Otoba,
Ouratea,3189667,Ouratea,
Oxalidaceae,6697,Oxalidaceae,
Oxandra,3154735,Oxandra,
Oxypetalum,3170199,Oxypetalum,
Pachira,3152234,Pachira,
Pachyptera,7368500,Pachyptera,
Pachyrhizus,2974664,Pachyrhizus,
Palicourea,2898662,Palicourea,
Panopsis,8348318,Panopsis,
Papaveraceae,2422,Papaveraceae,
Paramachaerium,2959527,Paramachaerium,
Parathesis,3169397,Parathesis,
Paratrophis,7262720,Paratrophis,
Parinari,2984937,Parinari,
Parkia,2943936,Parkia,
Parkinsonia,2964820,Parkinsonia,
Parmentiera,3172594,Parmentiera,
Passiflora,2874172,Passiflora,
Passifloraceae,2378,Passifloraceae,
Patinoa,7296155,Patinoa,
Paullinia,3189948,Paullinia,
Pausandra,3075099,Pausandra,
Pavonia,3152525,Pavonia,
Paypayrola,7296259,Paypayrola,
Pelliciera,2883100,Pelliciera,
Peltogyne,2952686,Peltogyne,
Peltophorum,2952763,Peltophorum,
Peltostigma,7268830,Peltostigma,
Pentaclethra,2943554,Pentaclethra,
Pentagonia,2893500,Pentagonia,
Pentaphylacaceae,4259202,Pentaphylacaceae,
Pentaplaris,7296152,Pentaplaris,
Pera,3231319,Pera,
Peraceae,4896765,Peraceae,
Perebea,7262669,Perebea,
Peritassa,7265649,Peritassa,
Perrottetia,6008745,Perrottetia,
Persea,3034041,Persea,
Petiveriaceae,4923867,Petiveriaceae,
Petrea,2925535,Petrea,
Phaseolus,2947798,Phaseolus,
Phippsiomeles,11481276,Phippsiomeles,
Phoenix,2732076,Phoenix,
Pholidostachys,4930249,Pholidostachys,
Phragmotheca,3234070,Phragmotheca,
Phyllanthaceae,8807,Phyllanthaceae,
Phyllanthus,3061139,Phyllanthus,
Phyllonoma,7278590,Phyllonoma,
Phyllonomaceae,4896346,Phyllonomaceae,
Phytelephas,2736285,Phytelephas,
Phytolaccaceae,2516,Phytolaccaceae,
Picramniaceae,3694522,Picramniaceae,
Picrasma,3190671,Picrasma,
Pimenta,3186060,Pimenta,
Pinaceae,3925,Pinaceae,
Pinochia,9465712,Pinochia,
Pinus,2684241,Pinus,
Pinzona,3083489,Pinzona,
Piparea,7274133,Piparea,
Piper,3075433,Piper,
Piperaceae,6678,Piperaceae,
Piptadenia,2951753,Piptadenia,
Piptocoma,3122102,Piptocoma,
Piscidia,2956053,Piscidia,
Pisonia,3086250,Pisonia,
Pithecellobium,2962745,Pithecellobium,
Pittoniotis,2911205,Pittoniotis,
Platymiscium,2944717,Platymiscium,
Platypodium,2977382,Platypodium,
Pleonotoma,7298646,Pleonotoma,
Pleroma,7273178,Pleroma,
Pleuranthodendron,7311194,Pleuranthodendron,
Pluchea,3132596,Pluchea,
Plukenetia,3070698,Plukenetia,
Plumeria,3169672,Plumeria,
Pochota,7296119,Pochota,
Podandrogyne,7273331,Podandrogyne,
Podocarpaceae,8830,Podocarpaceae,
Podocarpus,5284386,Podocarpus,
Podranea,3172591,Podranea,
Pogonopus,2919027,Pogonopus,
Polyalthia,3156263,Polyalthia,
Polyclathra,7317839,Polyclathra,
Polygalaceae,2417,Polygalaceae,
Polygonaceae,2416,Polygonaceae,
Polyscias,3035574,Polyscias,
Pombalia,7296722,Pombalia,
Poraqueiba,9592390,Poraqueiba,
Porcelia,3156211,Porcelia,
Posoqueria,2893876,Posoqueria,
Potalia,7289361,Potalia,
Poulsenia,3234567,Poulsenia,
Pourouma,7316388,Pourouma,
Pouteria,2884049,Pouteria,
Pouzolzia,2984382,Pouzolzia,
Pradosia,2883827,Pradosia,
Preslianthus,8108711,Preslianthus,
Prestoea,2738937,Prestoea,
Prestonia,3169716,Prestonia,
Primulaceae,6674,Primulaceae,
Prionostemma,3231392,Prionostemma,
Prioria,2947107,Prioria,
Pristimera,3169112,Pristimera,
Pritchardia,2738325,Pritchardia,
Prockia,8313450,Prockia,
Prosopis,2970763,Prosopis,
Proteaceae,2414,Proteaceae,
Protium,7286732,Protium,
Prunus,3020559,Prunus,
Pseudalbizzia,2972897,Albizia,
Pseudima,7264875,Pseudima,
Pseudobombax,3152211,Pseudobombax,
Pseudogynoxys,3150249,Pseudogynoxys,
Pseudolachnostoma,7364421,Pseudolachnostoma,
Pseudolmedia,2984542,Pseudolmedia,
Pseudomalmea,3153990,Pseudomalmea,
Pseudosamanea,8107622,Pseudosamanea,
Psidium,3187232,Psidium,
Psiguria,7883254,Psiguria,
Psychotria,2919963,Psychotria,
Pterandra,7285079,Pterandra,
Pterocarpus,5349236,Pterocarpus,
Pteropepon,7317728,Pteropepon,
Pterygota,9502664,Pterygota,
Ptychosperma,2733820,Ptychosperma,
Pueraria,2977604,Pueraria,
Punica,3188663,Punica,
Purdiaea,7311614,Purdiaea,
Putranjivaceae,8808,Putranjivaceae,
Pyrostegia,3172568,Pyrostegia,
Quadrella,9800538,Quadrella,
Qualea,7288308,Qualea,
Quararibea,3152231,Quararibea,
Quassia,3190646,Quassia,
Quercus,2877951,Quercus,
Quetzalia,7265798,Quetzalia,
Quiina,7285768,Quiina,
Quiinaceae,3986433,Quiinaceae,
Randia,2911655,Randia,
Ranunculaceae,2410,Ranunculaceae,
Raphia,2732374,Raphia,
Raputiarana,7269156,Raputiarana,
Raritebe,2896794,Raritebe,
Rauvolfia,3169769,Rauvolfia,
Ravenia,3190130,Ravenia,
Reinhardtia,2738719,Reinhardtia,
Resedaceae,3110,Resedaceae,
Rhabdadenia,8027623,Rhabdadenia,
Rhamnaceae,2407,Rhamnaceae,
Rhaphiolepis,3032335,Rhaphiolepis,
Rhizophora,3086525,Rhizophora,
Rhizophoraceae,6671,Rhizophoraceae,
Rhodostemonodaphne,7304348,Rhodostemonodaphne,
Rhynchosia,2947992,Rhynchosia,
Rhytidostemma,8228884,Rhytidostemma,
Richeria,3075271,Richeria,
Ricinus,9188216,Ricinus,
Robrichia,12315962,Robrichia,
Rogiera,8178762,Rogiera,
Ronabea,2902111,Ronabea,
Rondeletia,2897144,Rondeletia,
Rosaceae,5015,Rosaceae,
Rosenbergiodendron,8244725,Rosenbergiodendron,
Roucheria,7293146,Roucheria,
Roupala,7286930,Roupala,
Rourea,3032534,Rourea,
Roystonea,2733733,Roystonea,
Ruagea,7271362,Ruagea,
Rubiaceae,8798,Rubiaceae,
Rudgea,2910457,Rudgea,
Ruehssia,7311749,Ruehssia,
Ruprechtia,8220246,Ruprechtia,
Ruptiliocarpon,7297806,Ruptiliocarpon,
Rustia,2904559,Rustia,
Rutaceae,2396,Rutaceae,
Ryania,3231223,Ryania,
Sabal,2732480,Sabal,
Sabiaceae,2409,Sabiaceae,
Sabicea,2900141,Sabicea,
Sacoglottis,7320134,Sacoglottis,
Sagotia,5939732,Sagotia,
Salacia,3169160,Salacia,
Salicaceae,6664,Salicaceae,
Salix,3039576,Salix,
Samanea,2971208,Samanea,
Sambucus,2888721,Sambucus,
Sandoricum,7107971,Sandoricum,
Sapindaceae,6657,Sapindaceae,
Sapindus,3189983,Sapindus,
Sapotaceae,8802,Sapotaceae,
Sapranthus,3154710,Sapranthus,
Sarcaulus,2886224,Sarcaulus,
Sarcomphalus,8301375,Sarcomphalus,
Sarcopera,7275894,Sarcopera,
Saurauia,7270665,Saurauia,
Schinus,3190641,Schinus,
Schizocalyx,7270984,Schizocalyx,
Schizolobium,2945452,Schizolobium,
Schlegelia,3172466,Schlegelia,
Schlegeliaceae,3609121,Schlegeliaceae,
Schnella,7278569,Schnella,
Schoenobiblus,7311257,Schoenobiblus,
Schoepfia,2889813,Schoepfia,
Schoepfiaceae,4894246,Schoepfiaceae,
Sciadotenia,7268706,Sciadotenia,
Sciodaphyllum,7314478,Sciodaphyllum,
Scrophulariaceae,2390,Scrophulariaceae,
Scyphostelma,8354156,Scyphostelma,
Sebastiania,8343318,Sebastiania,
Sechium,2874611,Sechium,
Securidaca,3191472,Securidaca,
Seguieria,7309605,Seguieria,
Selysia,7317507,Selysia,
Semialarium,7265787,Semialarium,
Senefeldera,3063714,Senefeldera,
Senegalia,7989631,Senegalia,
Senna,2956904,Senna,
Serjania,5421120,Serjania,
Sicana,2874499,Sicana,
